1001.0	1002.0	2.242191445	0.24226567083512385
1001.0	1003.0	3.055989061	0.4186465967476715
1001.0	1004.0	2.098398131	0.2243107831955124
1001.0	1005.0	2.281293092	0.17860870441252003
1001.0	1006.0	2.250210054	0.15575236932647094
1001.0	1007.0	2.131961615	0.08326586833840002
1001.0	1008.0	2.406635918	0.2301897795797384
1001.0	1009.0	2.393260451	0.19674053436658967
1001.0	1010.0	2.584323708	0.2675639810720313
1002.0	1003.0	2.963061514	0.33512533012187284
1002.0	1004.0	2.733888036	0.4174305789973132
1002.0	1005.0	2.479729883	0.30406082772091353
1002.0	1006.0	2.043291398	0.1672829199778204
1002.0	1007.0	2.295782471	0.21975961931364735
1002.0	1008.0	2.415069836	0.14043406389407548
1002.0	1009.0	2.30021247	0.2735723908697795
1002.0	1010.0	2.610840221	0.22794861275052614
1003.0	1004.0	3.383386426	0.5042582102028588
1003.0	1005.0	3.625817993	0.44291856670981666
1003.0	1006.0	2.424370809	0.3247823874883978
1003.0	1007.0	2.753430186	0.4325707300263666
1003.0	1008.0	2.25580985	0.24236388563115974
1003.0	1009.0	2.537532943	0.2980908446273361
1003.0	1010.0	2.127976027	0.26006635886674534
1004.0	1005.0	2.365512009	0.16207358945775613
1004.0	1006.0	2.646350976	0.28398882898014793
1004.0	1007.0	2.597897776	0.2534543114295117
1004.0	1008.0	2.754343295	0.3757412482695631
1004.0	1009.0	2.764947243	0.24936162884302113
1004.0	1010.0	2.518962909	0.2917983023350329
1005.0	1006.0	2.224037793	0.18584323545872528
1005.0	1007.0	2.226458721	0.1744179267164417
1005.0	1008.0	2.330793925	0.285006698242416
1005.0	1009.0	2.499705242	0.2146317898537142
1005.0	1010.0	2.746499747	0.2367302731436441
1006.0	1007.0	2.282730424	0.13673819877540874
1006.0	1008.0	2.317627176	0.12825574370611398
1006.0	1009.0	2.007115976	0.19334607539299176
1006.0	1010.0	2.11225972	0.16990304372971501
1007.0	1008.0	2.32134429	0.21932333479669808
1007.0	1009.0	2.341735064	0.2089280356470799
1007.0	1010.0	2.076917075	0.22686142445009344
1008.0	1009.0	2.174827649	0.17631576221924602
1008.0	1010.0	2.057774185	0.13848471655706882
1009.0	1010.0	2.011238802	0.14199658398920437
