1001.0	1002.0	2.106745093	0.10311392671380143
1001.0	1003.0	2.133785404	0.1524578168217537
1001.0	1004.0	2.806034792	0.23842757198697137
1001.0	1005.0	2.038068805	0.12531907056489788
1001.0	1006.0	2.477532276	0.1799973700306529
1001.0	1007.0	2.036872873	0.0933155895864002
1001.0	1008.0	2.561311916	0.18988673791337496
1001.0	1009.0	1.979654955	0.08049150000992647
1001.0	1010.0	2.272794075	0.06433005586053239
1002.0	1003.0	2.169299797	0.16060634271637939
1002.0	1004.0	2.895150761	0.1955560901758856
1002.0	1005.0	1.940410744	0.0903688054035225
1002.0	1006.0	2.325629681	0.1467891910088229
1002.0	1007.0	2.026291224	0.1007898034004162
1002.0	1008.0	2.561194211	0.19525347209572066
1002.0	1009.0	2.127387902	0.09230919376059994
1002.0	1010.0	2.265528729	0.102435673129347
1003.0	1004.0	2.009257815	0.16832259990220322
1003.0	1005.0	2.131990542	0.1248912960586287
1003.0	1006.0	2.070127069	0.15294232333398342
1003.0	1007.0	2.102038896	0.13763320436246504
1003.0	1008.0	1.774588773	0.09247524210895232
1003.0	1009.0	1.848092375	0.11559769277591539
1003.0	1010.0	2.198642368	0.1295980356083219
1004.0	1005.0	2.186077565	0.14197815312122344
1004.0	1006.0	1.939276316	0.1381440516276909
1004.0	1007.0	2.340664555	0.20052246222331957
1004.0	1008.0	2.400487457	0.2036812336986183
1004.0	1009.0	2.184900153	0.20516046122790707
1004.0	1010.0	2.255712773	0.21580340558786956
1005.0	1006.0	2.071363947	0.09262364114027999
1005.0	1007.0	1.938928084	0.08709473393614592
1005.0	1008.0	2.242892195	0.15726660320599034
1005.0	1009.0	1.805409899	0.0924885221439975
1005.0	1010.0	2.031596361	0.10289850840033704
1006.0	1007.0	1.919906269	0.14068080012692996
1006.0	1008.0	2.133261318	0.17573955637107583
1006.0	1009.0	1.910901893	0.14778398703428322
1006.0	1010.0	2.276229871	0.15003476460552664
1007.0	1008.0	1.96197364	0.1635602342489717
1007.0	1009.0	1.861349688	0.05399486008577107
1007.0	1010.0	1.789083393	0.07067944886337106
1008.0	1009.0	2.437461745	0.14521143884293866
1008.0	1010.0	2.298810105	0.17387398673436327
1009.0	1010.0	2.025606656	0.07175297925796435
